epoch,loss,val_loss,train_acc,val_acc,train_kappa,val_kappa
0,0.740028030342526,0.7502288950814141,0.4791666666666667,0.5,-0.04166666666666674,0.0
1,0.726400978035397,0.7367426819271512,0.5069444444444444,0.5,0.01388888888888884,0.0
2,0.7412880924012926,0.6968138085471259,0.4722222222222222,0.5,-0.05555555555555558,0.0
3,0.6985013087590536,0.6942504048347473,0.5277777777777778,0.5,0.05555555555555558,0.0
4,0.7046158843570285,0.6964118613137139,0.4791666666666667,0.5,-0.04166666666666674,0.0
5,0.7165265480677286,0.6944870948791504,0.5277777777777778,0.5,0.05555555555555558,0.0
6,0.7016387780507406,0.6940213309393989,0.5486111111111112,0.5,0.09722222222222221,0.0
7,0.7316449417008294,0.7018263538678488,0.4583333333333333,0.5,-0.08333333333333326,0.0
8,0.7051003774007162,0.7086912327342563,0.5138888888888888,0.5,0.02777777777777779,0.0
9,0.7241978446642557,0.7051216827498542,0.4861111111111111,0.5,-0.02777777777777768,0.0
10,0.6965694030125936,0.6985286209318373,0.5763888888888888,0.5,0.1527777777777778,0.0
11,0.7012568844689263,0.6953916814592149,0.5069444444444444,0.5,0.01388888888888884,0.0
12,0.7126042445500692,0.6932020054923164,0.4583333333333333,0.5,-0.08333333333333326,0.0
13,0.7054511043760512,0.6926028331120809,0.4791666666666667,0.5416666666666666,-0.04166666666666674,0.08333333333333337
14,0.7076268990834554,0.6935962041219076,0.5208333333333334,0.5,0.04166666666666663,0.0
15,0.7076728741327921,0.697369270854526,0.5069444444444444,0.5,0.01388888888888884,0.0
16,0.7114312979910109,0.7002371019787259,0.5347222222222222,0.5,0.06944444444444442,0.0
17,0.7072766754362318,0.7017716765403748,0.4930555555555556,0.5,-0.01388888888888884,0.0
18,0.7034528917736478,0.7014191415574815,0.5208333333333334,0.5,0.04166666666666663,0.0
19,0.7114378213882446,0.6993450853559706,0.5,0.5,0.0,0.0
20,0.7403377956814237,0.6963679591814677,0.4583333333333333,0.5,-0.08333333333333326,0.0
21,0.6868452231089274,0.6967176662551032,0.5416666666666666,0.5,0.08333333333333337,0.0
22,0.6952867110570272,0.6961241232024299,0.5208333333333334,0.5,0.04166666666666663,0.0
23,0.6656155917379591,0.6933709051873949,0.5763888888888888,0.5,0.1527777777777778,0.0
24,0.6914134489165412,0.6921599838468764,0.5208333333333334,0.5763888888888888,0.04166666666666663,0.1527777777777778
25,0.7025501396920946,0.6919327974319458,0.5069444444444444,0.4930555555555556,0.01388888888888884,-0.01388888888888884
26,0.7200406789779663,0.6928614841567146,0.5138888888888888,0.4861111111111111,0.02777777777777779,-0.02777777777777768
27,0.6846544808811612,0.6959935360484653,0.5625,0.5,0.125,0.0
28,0.7077129681905111,0.6972536974483066,0.4652777777777778,0.5,-0.06944444444444442,0.0
29,0.695628305276235,0.6958581672774421,0.5208333333333334,0.5,0.04166666666666663,0.0
30,0.7058532370461358,0.6948899295594957,0.5277777777777778,0.5,0.05555555555555558,0.0
31,0.706587725215488,0.6939095324940152,0.5486111111111112,0.4930555555555556,0.09722222222222221,-0.01388888888888884
32,0.6981072756979201,0.6936940550804138,0.5138888888888888,0.4861111111111111,0.02777777777777779,-0.02777777777777768
33,0.6927575402789645,0.6929992238680521,0.5138888888888888,0.4930555555555556,0.02777777777777779,-0.01388888888888884
34,0.692942844496833,0.6926465034484863,0.5277777777777778,0.5,0.05555555555555558,0.0
35,0.6908939613236321,0.6952916516198052,0.5555555555555556,0.5,0.11111111111111116,0.0
36,0.7027215361595154,0.7004367907842001,0.4930555555555556,0.5,-0.01388888888888884,0.0
37,0.7006700502501594,0.7000721560584174,0.5277777777777778,0.5,0.05555555555555558,0.0
38,0.7060419585969713,0.6961896154615614,0.5069444444444444,0.5,0.01388888888888884,0.0
39,0.6781883107291328,0.6919618844985962,0.5486111111111112,0.5069444444444444,0.09722222222222221,0.01388888888888884
40,0.6933406988779703,0.6912905640072293,0.5277777777777778,0.5347222222222222,0.05555555555555558,0.06944444444444442
41,0.6916388339466519,0.6928074161211649,0.5208333333333334,0.5069444444444444,0.04166666666666663,0.01388888888888884
42,0.6731231345070733,0.6917425857649909,0.625,0.5138888888888888,0.25,0.02777777777777779
43,0.6849698490566678,0.6912632783253988,0.5416666666666666,0.5347222222222222,0.08333333333333337,0.06944444444444442
44,0.6847643123732673,0.6921995215945773,0.5902777777777778,0.5,0.18055555555555558,0.0
45,0.7046084735128615,0.6924932665295072,0.5138888888888888,0.5,0.02777777777777779,0.0
46,0.70949743853675,0.6923433144887289,0.4652777777777778,0.5069444444444444,-0.06944444444444442,0.01388888888888884
47,0.6686167650752597,0.6921090284983317,0.5486111111111112,0.4861111111111111,0.09722222222222221,-0.02777777777777768
48,0.7041695382859972,0.691893008020189,0.5,0.4791666666666667,0.0,-0.04166666666666674
49,0.6827495892842611,0.6924002700381808,0.5347222222222222,0.4930555555555556,0.06944444444444442,-0.01388888888888884
50,0.6708154810799493,0.6941436727841696,0.5763888888888888,0.4930555555555556,0.1527777777777778,-0.01388888888888884
51,0.6845218539237976,0.6935091813405355,0.5694444444444444,0.5,0.13888888888888884,0.0
52,0.6870705816480849,0.6903714934984843,0.5555555555555556,0.4930555555555556,0.11111111111111116,-0.01388888888888884
53,0.7259293927086724,0.6889284054438273,0.4236111111111111,0.5694444444444444,-0.15277777777777768,0.13888888888888884
54,0.6698014868630303,0.6889623867140876,0.5694444444444444,0.5277777777777778,0.13888888888888884,0.05555555555555558
55,0.690756618976593,0.6887916856341891,0.5277777777777778,0.5416666666666666,0.05555555555555558,0.08333333333333337
56,0.6922634045282999,0.6887903213500977,0.5416666666666666,0.5486111111111112,0.08333333333333337,0.09722222222222221
57,0.6702715092235141,0.6892935964796278,0.5902777777777778,0.5069444444444444,0.18055555555555558,0.01388888888888884
58,0.6974252727296617,0.6906112829844157,0.5138888888888888,0.5069444444444444,0.02777777777777779,0.01388888888888884
59,0.6939654880099826,0.6909438239203559,0.5208333333333334,0.5069444444444444,0.04166666666666663,0.01388888888888884
60,0.6849543386035495,0.6892084545559354,0.5763888888888888,0.5416666666666666,0.1527777777777778,0.08333333333333337
61,0.6996227635277642,0.6901619897948371,0.4861111111111111,0.5486111111111112,-0.02777777777777768,0.09722222222222221
62,0.707074761390686,0.6928073830074735,0.4930555555555556,0.5,-0.01388888888888884,0.0
