accuracy,precision,recall,f1_score,kappa,specificity,tn,fp,fn,tp,roc_auc,fpr,tpr
0.9722222222222222,1.0,0.9444444444444444,0.9714285714285714,0.9444444444444444,1.0,72,0,4,68,0.9947916666666667,"[0.0, 0.0, 0.0, 0.013888888888888888, 0.013888888888888888, 0.06944444444444445, 0.06944444444444445, 0.1388888888888889, 0.1388888888888889, 0.1527777777777778, 0.1527777777777778, 1.0]","[0.0, 0.013888888888888888, 0.9444444444444444, 0.9444444444444444, 0.9583333333333334, 0.9583333333333334, 0.9722222222222222, 0.9722222222222222, 0.9861111111111112, 0.9861111111111112, 1.0, 1.0]"
