epoch,loss,val_loss,train_acc,val_acc,train_kappa,val_kappa
0,0.7512664132648044,0.7203305893474155,0.4513888888888889,0.5,-0.09722222222222232,0.0
1,0.6908720466825697,0.7030513683954874,0.5486111111111112,0.5,0.09722222222222221,0.0
2,0.7306603060828315,0.7047948042551676,0.4513888888888889,0.5,-0.09722222222222232,0.0
3,0.7327064938015408,0.7160107559627957,0.4375,0.5,-0.125,0.0
4,0.7255386643939548,0.7109078301323785,0.4652777777777778,0.5,-0.06944444444444442,0.0
5,0.7241225838661194,0.6972685588730706,0.5,0.5,0.0,0.0
6,0.6975612772835625,0.6927522420883179,0.5069444444444444,0.5,0.01388888888888884,0.0
7,0.6946678890122308,0.7017971211009555,0.5347222222222222,0.5,0.06944444444444442,0.0
8,0.7619753413730197,0.6960406568315294,0.4861111111111111,0.5,-0.02777777777777768,0.0
9,0.7155140373441908,0.6919376254081726,0.5208333333333334,0.5138888888888888,0.04166666666666663,0.02777777777777779
10,0.724782043033176,0.700404683748881,0.5069444444444444,0.5,0.01388888888888884,0.0
11,0.7046148114734225,0.7168130609724257,0.4722222222222222,0.5,-0.05555555555555558,0.0
12,0.7078141238954332,0.7279965082804362,0.4791666666666667,0.5,-0.04166666666666674,0.0
13,0.7156190011236403,0.7291318972905477,0.5416666666666666,0.5,0.08333333333333337,0.0
14,0.7220743695894877,0.7226715087890625,0.5208333333333334,0.5,0.04166666666666663,0.0
15,0.7024032142427232,0.7112976577546861,0.5,0.5,0.0,0.0
16,0.7084105412165324,0.7003286547131009,0.5069444444444444,0.5,0.01388888888888884,0.0
17,0.6984807186656528,0.6921000480651855,0.5069444444444444,0.5,0.01388888888888884,0.0
18,0.6877405511008369,0.6926309797498915,0.5416666666666666,0.5,0.08333333333333337,0.0
19,0.7050962580574883,0.6977156533135308,0.5416666666666666,0.5,0.08333333333333337,0.0
20,0.7329436937967936,0.6965824630525377,0.4861111111111111,0.5,-0.02777777777777768,0.0
21,0.7032587064637078,0.6921752492586771,0.4930555555555556,0.5,-0.01388888888888884,0.0
22,0.6975351439581977,0.689975361029307,0.5416666666666666,0.5555555555555556,0.08333333333333337,0.11111111111111116
23,0.671365843878852,0.6926211184925504,0.5902777777777778,0.5,0.18055555555555558,0.0
24,0.7071842087639703,0.6985599332385592,0.5416666666666666,0.5,0.08333333333333337,0.0
25,0.7016221417321099,0.7095802889929878,0.4861111111111111,0.5,-0.02777777777777768,0.0
26,0.6986010405752394,0.7175308465957642,0.5277777777777778,0.5,0.05555555555555558,0.0
27,0.7020867930518256,0.7143525083859762,0.5347222222222222,0.5,0.06944444444444442,0.0
28,0.7081520093811883,0.7099228037728204,0.5208333333333334,0.5,0.04166666666666663,0.0
29,0.6809747550222609,0.7111716270446777,0.5694444444444444,0.5,0.13888888888888884,0.0
30,0.6832543611526489,0.7190455065833198,0.5416666666666666,0.5,0.08333333333333337,0.0
31,0.7153416607115004,0.7283989853329129,0.5,0.5,0.0,0.0
32,0.6975937750604417,0.7243763208389282,0.5208333333333334,0.5,0.04166666666666663,0.0
33,0.6995161374409994,0.7121568520863851,0.5069444444444444,0.5,0.01388888888888884,0.0
34,0.6914305951860216,0.6999735037485758,0.5069444444444444,0.5,0.01388888888888884,0.0
35,0.6925946076711019,0.6954070329666138,0.5138888888888888,0.5,0.02777777777777779,0.0
36,0.6937567657894559,0.698500414689382,0.5,0.5,0.0,0.0
37,0.6940282318327162,0.7007695436477661,0.5416666666666666,0.5,0.08333333333333337,0.0
38,0.6892785628636678,0.6939986149470011,0.5277777777777778,0.5,0.05555555555555558,0.0
39,0.6879444519678751,0.6864675548341539,0.5763888888888888,0.5138888888888888,0.1527777777777778,0.02777777777777779
40,0.6874866750505235,0.6845976246727837,0.5763888888888888,0.6041666666666666,0.1527777777777778,0.20833333333333337
41,0.6749691830741035,0.6880239778094821,0.6111111111111112,0.5,0.2222222222222222,0.0
42,0.6757825480567085,0.6933768060472276,0.5763888888888888,0.5,0.1527777777777778,0.0
43,0.6779564354154799,0.6987658341725668,0.5416666666666666,0.5,0.08333333333333337,0.0
44,0.721440593401591,0.7003169854482015,0.5069444444444444,0.5,0.01388888888888884,0.0
45,0.6891749964820014,0.6919847197002835,0.5277777777777778,0.5,0.05555555555555558,0.0
46,0.6945228311750624,0.683293448554145,0.5416666666666666,0.5763888888888888,0.08333333333333337,0.1527777777777778
