accuracy,precision,recall,f1_score,kappa,specificity,tn,fp,fn,tp,roc_auc,fpr,tpr
0.7013888888888888,0.6986301369863014,0.7083333333333334,0.7034482758620689,0.4027777777777778,0.6944444444444444,50,22,21,51,0.7324459876543211,"[0.0, 0.0, 0.0, 0.013888888888888888, 0.013888888888888888, 0.027777777777777776, 0.027777777777777776, 0.041666666666666664, 0.041666666666666664, 0.05555555555555555, 0.05555555555555555, 0.06944444444444445, 0.06944444444444445, 0.09722222222222222, 0.09722222222222222, 0.1111111111111111, 0.1111111111111111, 0.1388888888888889, 0.1388888888888889, 0.1527777777777778, 0.1527777777777778, 0.18055555555555555, 0.18055555555555555, 0.19444444444444445, 0.19444444444444445, 0.20833333333333334, 0.20833333333333334, 0.2222222222222222, 0.2222222222222222, 0.2361111111111111, 0.2361111111111111, 0.2638888888888889, 0.2638888888888889, 0.2777777777777778, 0.2777777777777778, 0.2916666666666667, 0.2916666666666667, 0.3055555555555556, 0.3055555555555556, 0.3194444444444444, 0.3194444444444444, 0.375, 0.375, 0.3888888888888889, 0.3888888888888889, 0.4166666666666667, 0.4166666666666667, 0.5416666666666666, 0.5416666666666666, 0.5555555555555556, 0.5555555555555556, 0.5694444444444444, 0.5694444444444444, 0.5833333333333334, 0.5833333333333334, 0.5972222222222222, 0.5972222222222222, 0.6666666666666666, 0.6666666666666666, 0.6805555555555556, 0.6805555555555556, 0.6944444444444444, 0.6944444444444444, 0.8472222222222222, 0.8472222222222222, 0.8611111111111112, 0.8611111111111112, 0.9166666666666666, 0.9166666666666666, 0.9722222222222222, 0.9722222222222222, 1.0]","[0.0, 0.013888888888888888, 0.041666666666666664, 0.041666666666666664, 0.05555555555555555, 0.05555555555555555, 0.1111111111111111, 0.1111111111111111, 0.125, 0.125, 0.18055555555555555, 0.18055555555555555, 0.2222222222222222, 0.2222222222222222, 0.3888888888888889, 0.3888888888888889, 0.4444444444444444, 0.4444444444444444, 0.4722222222222222, 0.4722222222222222, 0.5138888888888888, 0.5138888888888888, 0.5277777777777778, 0.5277777777777778, 0.5555555555555556, 0.5555555555555556, 0.5694444444444444, 0.5694444444444444, 0.5972222222222222, 0.5972222222222222, 0.6111111111111112, 0.6111111111111112, 0.625, 0.625, 0.6527777777777778, 0.6527777777777778, 0.6805555555555556, 0.6805555555555556, 0.7083333333333334, 0.7083333333333334, 0.7361111111111112, 0.7361111111111112, 0.75, 0.75, 0.7916666666666666, 0.7916666666666666, 0.8055555555555556, 0.8055555555555556, 0.8194444444444444, 0.8194444444444444, 0.8333333333333334, 0.8333333333333334, 0.8472222222222222, 0.8472222222222222, 0.8611111111111112, 0.8611111111111112, 0.875, 0.875, 0.8888888888888888, 0.8888888888888888, 0.9027777777777778, 0.9027777777777778, 0.9166666666666666, 0.9166666666666666, 0.9444444444444444, 0.9444444444444444, 0.9583333333333334, 0.9583333333333334, 0.9861111111111112, 0.9861111111111112, 1.0, 1.0]"
