epoch,loss,val_loss,train_acc,val_acc,train_kappa,val_kappa
0,0.7569140593210856,0.697053399350908,0.4305555555555556,0.5,-0.13888888888888884,0.0
1,0.7097399632136027,0.6952001452445984,0.4583333333333333,0.5,-0.08333333333333326,0.0
2,0.7080894973542955,0.7136356631914774,0.5069444444444444,0.5,0.01388888888888884,0.0
3,0.7325194279352824,0.7069101134936014,0.5069444444444444,0.5,0.01388888888888884,0.0
4,0.7152073118421767,0.6944430801603529,0.5625,0.5,0.125,0.0
5,0.6820952627393935,0.6899899376763238,0.5833333333333334,0.5416666666666666,0.16666666666666663,0.08333333333333337
6,0.7063627110587226,0.7029991944630941,0.5069444444444444,0.5,0.01388888888888884,0.0
7,0.7211595773696899,0.7147708932558695,0.5069444444444444,0.5,0.01388888888888884,0.0
8,0.7317701843049791,0.7122687498728434,0.4930555555555556,0.5,-0.01388888888888884,0.0
9,0.6932601531346639,0.707944909731547,0.5208333333333334,0.5,0.04166666666666663,0.0
10,0.7092438605096605,0.7026626136567857,0.5,0.5,0.0,0.0
11,0.7179994318220351,0.6950231393178304,0.4861111111111111,0.5,-0.02777777777777768,0.0
12,0.6862522231207954,0.6893041266335381,0.5138888888888888,0.5,0.02777777777777779,0.0
13,0.7013830873701308,0.6881974405712552,0.4652777777777778,0.5277777777777778,-0.06944444444444442,0.05555555555555558
14,0.7235595517688327,0.6880433758099874,0.4930555555555556,0.6111111111111112,-0.01388888888888884,0.2222222222222222
15,0.672209170129564,0.6890886690881517,0.5972222222222222,0.5,0.19444444444444442,0.0
16,0.6824427644411722,0.6893877055909898,0.5555555555555556,0.5,0.11111111111111116,0.0
17,0.7206086913744608,0.6870768335130479,0.4652777777777778,0.4930555555555556,-0.06944444444444442,-0.01388888888888884
18,0.6927800708346896,0.6853455371326871,0.5416666666666666,0.5555555555555556,0.08333333333333337,0.11111111111111116
19,0.7111425797144572,0.687545120716095,0.5138888888888888,0.5,0.02777777777777779,0.0
20,0.7041762404971652,0.6874329381518893,0.5138888888888888,0.5,0.02777777777777779,0.0
21,0.6745416853162978,0.6804917918311225,0.5486111111111112,0.5347222222222222,0.09722222222222221,0.06944444444444442
