epoch,loss,val_loss,train_acc,val_acc,train_kappa,val_kappa
0,0.7028766406906976,0.7092407941818237,0.5416666666666666,0.5,0.08333333333333337,0.0
1,0.744031912750668,0.6949401696523031,0.4652777777777778,0.5,-0.06944444444444442,0.0
2,0.719855440987481,0.70255532529619,0.4444444444444444,0.5,-0.11111111111111116,0.0
3,0.7141654822561476,0.7228866550657485,0.4930555555555556,0.5,-0.01388888888888884,0.0
4,0.7216678460439047,0.720059679614173,0.5208333333333334,0.5,0.04166666666666663,0.0
5,0.7041763597064548,0.7126917706595527,0.5069444444444444,0.5,0.01388888888888884,0.0
6,0.7209176156255934,0.6990276641315885,0.4791666666666667,0.5,-0.04166666666666674,0.0
7,0.7105171415540907,0.6923545598983765,0.5277777777777778,0.5,0.05555555555555558,0.0
8,0.6907205581665039,0.7003502051035563,0.5277777777777778,0.5,0.05555555555555558,0.0
9,0.7108701136377122,0.7019542588127984,0.5277777777777778,0.5,0.05555555555555558,0.0
10,0.7102900875939263,0.6954244706365798,0.5208333333333334,0.5,0.04166666666666663,0.0
11,0.7198309103647867,0.6919065978791978,0.4513888888888889,0.5,-0.09722222222222232,0.0
12,0.7078123754925199,0.6917619572745429,0.5069444444444444,0.5208333333333334,0.01388888888888884,0.04166666666666663
13,0.6807462771733602,0.6925161878267924,0.5625,0.5,0.125,0.0
14,0.6915083858701918,0.6934790213902792,0.5208333333333334,0.5,0.04166666666666663,0.0
15,0.7266877889633179,0.6924680206510756,0.4444444444444444,0.5,-0.11111111111111116,0.0
16,0.698768264717526,0.6918687687979804,0.5833333333333334,0.5,0.16666666666666663,0.0
17,0.7191145618756613,0.6948391331566705,0.4236111111111111,0.5,-0.15277777777777768,0.0
18,0.7011787361568875,0.6975902650091383,0.5069444444444444,0.5,0.01388888888888884,0.0
19,0.6987865500979953,0.6971261435084872,0.4791666666666667,0.5,-0.04166666666666674,0.0
20,0.6914913058280945,0.695069326294793,0.5069444444444444,0.5,0.01388888888888884,0.0
21,0.6822828186882867,0.6928239994578891,0.5763888888888888,0.5,0.1527777777777778,0.0
22,0.6899877389272054,0.6918316152360704,0.5277777777777778,0.5,0.05555555555555558,0.0
23,0.6889185375637479,0.6909488174650404,0.5277777777777778,0.5347222222222222,0.05555555555555558,0.06944444444444442
24,0.7015371057722304,0.6911542746755812,0.4930555555555556,0.5069444444444444,-0.01388888888888884,0.01388888888888884
25,0.6999508341153463,0.692179626888699,0.5486111111111112,0.5,0.09722222222222221,0.0
26,0.6917245189348856,0.6930919223361545,0.5347222222222222,0.5,0.06944444444444442,0.0
27,0.6947735415564643,0.6931126117706299,0.5486111111111112,0.5,0.09722222222222221,0.0
28,0.7011468609174093,0.6912598742379082,0.5277777777777778,0.5,0.05555555555555558,0.0
