epoch,loss,val_loss,train_acc,val_acc,train_kappa,val_kappa
0,0.7184943755467733,0.7309689852926466,0.5347222222222222,0.5,0.06944444444444442,0.0
1,0.7136994865205553,0.7282002104653252,0.5416666666666666,0.5,0.08333333333333337,0.0
2,0.7437944279776679,0.6990672813521491,0.4513888888888889,0.5,-0.09722222222222232,0.0
3,0.6859945191277398,0.6925274398591783,0.5555555555555556,0.5,0.11111111111111116,0.0
4,0.7062943114174737,0.6924604972203573,0.4652777777777778,0.5,-0.06944444444444442,0.0
5,0.7171159850226508,0.6936796506245931,0.5277777777777778,0.5,0.05555555555555558,0.0
6,0.6981658140818278,0.694499221112993,0.4930555555555556,0.5,-0.01388888888888884,0.0
7,0.7258041302363077,0.6933539046181573,0.4583333333333333,0.5,-0.08333333333333326,0.0
8,0.6657978163825141,0.6913886202706231,0.6111111111111112,0.5069444444444444,0.2222222222222222,0.01388888888888884
9,0.7008294529385037,0.6908355024125841,0.5347222222222222,0.5,0.06944444444444442,0.0
10,0.7283600833680894,0.691079338391622,0.4583333333333333,0.5,-0.08333333333333326,0.0
11,0.7263148824373881,0.6909139355023702,0.4861111111111111,0.5,-0.02777777777777768,0.0
12,0.716500030623542,0.6906051172150506,0.5069444444444444,0.5763888888888888,0.01388888888888884,0.1527777777777778
13,0.7072184483210245,0.6912110845247904,0.5069444444444444,0.5,0.01388888888888884,0.0
14,0.718306130833096,0.6964721083641052,0.4444444444444444,0.5,-0.11111111111111116,0.0
15,0.7010092801517911,0.7040392425325182,0.5277777777777778,0.5,0.05555555555555558,0.0
16,0.7190014322598776,0.7071055041419135,0.4791666666666667,0.5,-0.04166666666666674,0.0
17,0.7049824330541823,0.698422544532352,0.4930555555555556,0.5,-0.01388888888888884,0.0
18,0.6930560866991679,0.6917213731341891,0.4930555555555556,0.5,-0.01388888888888884,0.0
19,0.718523210949368,0.6892116334703233,0.4652777777777778,0.5555555555555556,-0.06944444444444442,0.11111111111111116
20,0.7101276053322686,0.6901423268847995,0.4791666666666667,0.5,-0.04166666666666674,0.0
21,0.6995656622780694,0.6916582849290636,0.4791666666666667,0.5,-0.04166666666666674,0.0
22,0.7015735904375712,0.6928731070624458,0.4930555555555556,0.5,-0.01388888888888884,0.0
23,0.7073906924989488,0.6923674742380778,0.4791666666666667,0.5,-0.04166666666666674,0.0
24,0.6877368224991692,0.6898093024889628,0.5347222222222222,0.5,0.06944444444444442,0.0
25,0.7196829716364542,0.6895144316885207,0.4791666666666667,0.5069444444444444,-0.04166666666666674,0.01388888888888884
26,0.7200160423914591,0.6919145782788595,0.4791666666666667,0.5,-0.04166666666666674,0.0
27,0.7014738188849555,0.6924813124868605,0.5486111111111112,0.5,0.09722222222222221,0.0
28,0.7131839195887247,0.6897430552376641,0.4652777777777778,0.5,-0.06944444444444442,0.0
29,0.7022796074549357,0.689546267191569,0.5069444444444444,0.5,0.01388888888888884,0.0
30,0.6780926651424832,0.6945075922542148,0.5833333333333334,0.5,0.16666666666666663,0.0
31,0.6971275144153171,0.7011733717388577,0.5069444444444444,0.5,0.01388888888888884,0.0
32,0.7034123539924622,0.7052075068155924,0.5277777777777778,0.5,0.05555555555555558,0.0
33,0.7273373206456503,0.6956093245082431,0.4513888888888889,0.5,-0.09722222222222232,0.0
34,0.687920954492357,0.6881214049127367,0.5486111111111112,0.6805555555555556,0.09722222222222221,0.36111111111111116
35,0.6959375937779745,0.6918633778889974,0.5277777777777778,0.5,0.05555555555555558,0.0
36,0.6988232665591769,0.695891002813975,0.4861111111111111,0.5,-0.02777777777777768,0.0
37,0.7051195171144273,0.6924955513742235,0.5069444444444444,0.5,0.01388888888888884,0.0
38,0.6768776178359985,0.6880810393227471,0.5208333333333334,0.5,0.04166666666666663,0.0
39,0.7065492338604398,0.6864598989486694,0.4652777777777778,0.5763888888888888,-0.06944444444444442,0.1527777777777778
40,0.7208065721723769,0.6897751424047682,0.4513888888888889,0.5,-0.09722222222222232,0.0
41,0.701544980208079,0.6966482202212015,0.4861111111111111,0.5,-0.02777777777777768,0.0
42,0.6922163830863105,0.7002935475773282,0.5138888888888888,0.5,0.02777777777777779,0.0
43,0.7097849183612399,0.6970590088102553,0.5069444444444444,0.5,0.01388888888888884,0.0
44,0.6837831205791898,0.6910698678758409,0.5486111111111112,0.5,0.09722222222222221,0.0
45,0.6922974983851115,0.6855496697955661,0.5416666666666666,0.5,0.08333333333333337,0.0
46,0.6939543551868863,0.6841609610451592,0.5208333333333334,0.7569444444444444,0.04166666666666663,0.5138888888888888
47,0.7055000331666734,0.6841086149215698,0.5208333333333334,0.6458333333333334,0.04166666666666663,0.29166666666666663
48,0.715721435017056,0.6866137915187411,0.4583333333333333,0.5,-0.08333333333333326,0.0
49,0.7140977183977762,0.6886008712980483,0.5416666666666666,0.5,0.08333333333333337,0.0
50,0.7044623560375638,0.685963683658176,0.5416666666666666,0.5,0.08333333333333337,0.0
51,0.7162330945332845,0.6839039590623643,0.4791666666666667,0.5069444444444444,-0.04166666666666674,0.01388888888888884
52,0.6860009166929457,0.6832463873757256,0.5833333333333334,0.6805555555555556,0.16666666666666663,0.36111111111111116
53,0.6794234381781684,0.6828241215811836,0.5486111111111112,0.7916666666666666,0.09722222222222221,0.5833333333333333
54,0.6874106062783135,0.6827540530098809,0.5,0.6388888888888888,0.0,0.2777777777777778
55,0.6992554068565369,0.6839427616861131,0.4930555555555556,0.5069444444444444,-0.01388888888888884,0.01388888888888884
56,0.6852755149205526,0.6891429424285889,0.5416666666666666,0.5,0.08333333333333337,0.0
57,0.6937813229031033,0.6978092524740431,0.5347222222222222,0.5,0.06944444444444442,0.0
58,0.6964916255739,0.6997446616490682,0.4791666666666667,0.5,-0.04166666666666674,0.0
59,0.6860121753480699,0.6901063654157851,0.5486111111111112,0.5,0.09722222222222221,0.0
60,0.6785207721922133,0.6796441740459866,0.5902777777777778,0.5138888888888888,0.18055555555555558,0.02777777777777779
61,0.6715010669496324,0.6772786908679538,0.5833333333333334,0.75,0.16666666666666663,0.5
62,0.6917290621333652,0.6769422292709351,0.5902777777777778,0.7430555555555556,0.18055555555555558,0.48611111111111116
63,0.6707066694895426,0.676810105641683,0.5902777777777778,0.7291666666666666,0.18055555555555558,0.45833333333333337
64,0.6790858772065904,0.6758281191190084,0.5555555555555556,0.7083333333333334,0.11111111111111116,0.41666666666666663
65,0.6834636065695021,0.6757735146416558,0.5347222222222222,0.6597222222222222,0.06944444444444442,0.3194444444444444
66,0.6885867317517599,0.6769844094912211,0.5555555555555556,0.5,0.11111111111111116,0.0
67,0.681532965766059,0.674597892496321,0.5277777777777778,0.6111111111111112,0.05555555555555558,0.2222222222222222
68,0.6799188984764947,0.6765431960423788,0.5694444444444444,0.5416666666666666,0.13888888888888884,0.08333333333333337
69,0.6733255982398987,0.6826574405034384,0.5694444444444444,0.5,0.13888888888888884,0.0
70,0.7134904066721598,0.6839368873172336,0.4791666666666667,0.5,-0.04166666666666674,0.0
71,0.6798176699214511,0.6785871187845866,0.5694444444444444,0.5,0.13888888888888884,0.0
72,0.6736079057057699,0.6728408998913236,0.5763888888888888,0.6111111111111112,0.1527777777777778,0.2222222222222222
73,0.684607187906901,0.6700145999590555,0.5902777777777778,0.7916666666666666,0.18055555555555558,0.5833333333333333
74,0.6767942110697428,0.6697885062959459,0.5694444444444444,0.6944444444444444,0.13888888888888884,0.38888888888888884
75,0.6770830286873711,0.669462607966529,0.5833333333333334,0.5694444444444444,0.16666666666666663,0.13888888888888884
76,0.6949980391396416,0.6703393326865302,0.5347222222222222,0.5069444444444444,0.06944444444444442,0.01388888888888884
77,0.6716544098324246,0.6715678307745192,0.5694444444444444,0.5069444444444444,0.13888888888888884,0.01388888888888884
78,0.6893793741861979,0.6696507533391317,0.5416666666666666,0.5069444444444444,0.08333333333333337,0.01388888888888884
79,0.6738282574547662,0.6655067933930291,0.5208333333333334,0.5138888888888888,0.04166666666666663,0.02777777777777779
80,0.6695880757437812,0.6632136172718472,0.6111111111111112,0.5972222222222222,0.2222222222222222,0.19444444444444442
81,0.6687293317582872,0.6607969270812141,0.6458333333333334,0.8125,0.29166666666666663,0.625
82,0.6794400480058458,0.6587090558475919,0.5763888888888888,0.8125,0.1527777777777778,0.625
83,0.6776732007662455,0.6559281150499979,0.5625,0.8125,0.125,0.625
84,0.6709227959314982,0.6537646982404921,0.5694444444444444,0.7777777777777778,0.13888888888888884,0.5555555555555556
85,0.6622587045033773,0.6569631165928311,0.5972222222222222,0.5555555555555556,0.19444444444444442,0.11111111111111116
86,0.6784829960929023,0.6666266587045457,0.5763888888888888,0.5069444444444444,0.1527777777777778,0.01388888888888884
87,0.6714251438776652,0.6777510113186307,0.5486111111111112,0.5,0.09722222222222221,0.0
88,0.693342473771837,0.6714344951841567,0.5625,0.5,0.125,0.0
89,0.6600682139396667,0.6496994296709696,0.6180555555555556,0.5486111111111112,0.23611111111111116,0.09722222222222221
90,0.6502114468150668,0.6364337338341607,0.6111111111111112,0.7152777777777778,0.2222222222222222,0.4305555555555556
91,0.6606258220142789,0.6284657451841567,0.5833333333333334,0.8125,0.16666666666666663,0.625
92,0.6541775200102065,0.6249776615036858,0.6458333333333334,0.7916666666666666,0.29166666666666663,0.5833333333333333
93,0.6524777412414551,0.6279457608858744,0.6111111111111112,0.5972222222222222,0.2222222222222222,0.19444444444444442
94,0.6572345826360915,0.6331729027960036,0.5694444444444444,0.5277777777777778,0.13888888888888884,0.05555555555555558
