accuracy,precision,recall,f1_score,kappa,specificity,tn,fp,fn,tp,roc_auc,fpr,tpr
0.9513888888888888,0.9333333333333333,0.9722222222222222,0.9523809523809523,0.9027777777777778,0.9305555555555556,67,5,2,70,0.9760802469135803,"[0.0, 0.0, 0.0, 0.013888888888888888, 0.013888888888888888, 0.027777777777777776, 0.027777777777777776, 0.041666666666666664, 0.041666666666666664, 0.05555555555555555, 0.05555555555555555, 0.06944444444444445, 0.06944444444444445, 0.1388888888888889, 0.1388888888888889, 0.19444444444444445, 0.19444444444444445, 1.0]","[0.0, 0.013888888888888888, 0.3333333333333333, 0.3333333333333333, 0.6388888888888888, 0.6388888888888888, 0.6666666666666666, 0.6666666666666666, 0.8888888888888888, 0.8888888888888888, 0.9444444444444444, 0.9444444444444444, 0.9722222222222222, 0.9722222222222222, 0.9861111111111112, 0.9861111111111112, 1.0, 1.0]"
